timestamp,elec,steam
0032-08-01 00:00:00,3.69591857771218,0.518479592888561
0032-08-01 00:01:00,3.69591887200296,0.518479594360015
0032-08-01 00:02:00,3.69591916629242,0.518479595831462
0032-08-01 00:03:00,3.69591946058058,0.518479597302903
0032-08-01 00:04:00,3.69591975486742,0.518479598774337
0032-08-01 00:05:00,3.69592004915296,0.518479600245765
0032-08-01 00:06:00,3.69592034343719,0.518479601717186
0032-08-01 00:07:00,3.6959206377201,0.518479603188601
0032-08-01 00:08:00,3.69592093200171,0.518479604660009
0032-08-01 00:09:00,3.69592122628201,0.51847960613141
0032-08-01 00:10:00,3.69592152056099,0.518479607602805
0032-08-01 00:11:00,3.69592181483867,0.518479609074193
0032-08-01 00:12:00,3.69592210911504,0.518479610545575
0032-08-01 00:13:00,3.6959224033901,0.51847961201695
0032-08-01 00:14:00,3.69592269766385,0.518479613488319
0032-08-01 00:15:00,3.69592299193629,0.518479614959681
0032-08-01 00:16:00,3.69592328620741,0.518479616431037
0032-08-01 00:17:00,3.69592358047723,0.518479617902386
0032-08-01 00:17:59,3.69592387474574,0.518479619373729
0032-08-01 00:19:00,3.69592416901294,0.518479620845065
0032-08-01 00:20:00,3.69592446327883,0.518479622316394
0032-08-01 00:21:00,3.69592475754341,0.518479623787717
0032-08-01 00:22:00,3.69592505180668,0.518479625259033
0032-08-01 00:23:00,3.69592534606864,0.518479626730343
0032-08-01 00:24:00,3.69592564032929,0.518479628201647
0032-08-01 00:25:00,3.69592593458863,0.518479629672943
0032-08-01 00:26:00,3.69592622884666,0.518479631144233
0032-08-01 00:27:00,3.69592652310339,0.518479632615517
0032-08-01 00:28:00,3.6959268173588,0.518479634086794
0032-08-01 00:29:00,3.6959271116129,0.518479635558065
0032-08-01 00:30:00,3.69592740586569,0.518479637029328
0032-08-01 00:31:00,3.69592770011717,0.518479638500586
0032-08-01 00:32:00,3.69592799436735,0.518479639971837
0032-08-01 00:33:00,3.69592828861621,0.518479641443081
0032-08-01 00:34:00,3.69592858286376,0.518479642914319
0032-08-01 00:35:00,3.69592887711001,0.51847964438555
0032-08-01 00:36:00,3.69592917135494,0.518479645856775
0032-08-01 00:37:00,3.69592946559857,0.518479647327993
0032-08-01 00:38:00,3.69592975984088,0.518479648799204
0032-08-01 00:39:00,3.69593005408189,0.518479650270409
0032-08-01 00:40:00,3.69593034832158,0.518479651741608
0032-08-01 00:41:00,3.69593064255997,0.5184796532128
0032-08-01 00:42:00,3.69593093679704,0.518479654683985
0032-08-01 00:43:00,3.69593123103281,0.518479656155164
0032-08-01 00:44:00,3.69593152526727,0.518479657626336
0032-08-01 00:45:00,3.69593181950041,0.518479659097502
0032-08-01 00:46:00,3.69593211373225,0.518479660568661
0032-08-01 00:47:00,3.69593240796278,0.518479662039814
0032-08-01 00:48:00,3.69593270219199,0.51847966351096
0032-08-01 00:49:00,3.6959329964199,0.5184796649821
0032-08-01 00:50:00,3.6959332906465,0.518479666453233
0032-08-01 00:51:00,3.69593358487179,0.518479667924359
0032-08-01 00:52:00,3.69593387909577,0.518479669395479
0032-08-01 00:53:00,3.69593417331844,0.518479670866592
0032-08-01 00:54:00,3.6959344675398,0.518479672337699
0032-08-01 00:55:00,3.69593476175985,0.518479673808799
0032-08-01 00:56:00,3.69593505597859,0.518479675279893
0032-08-01 00:57:00,3.69593535019602,0.51847967675098
0032-08-01 00:58:00,3.69593564441214,0.518479678222061
0032-08-01 00:59:00,3.69593593862695,0.518479679693135
0032-08-01 01:00:00,3.69593623284045,0.518479681164202
0032-08-01 01:01:00,3.69593652705265,0.518479682635263
0032-08-01 01:02:00,3.69593682126353,0.518479684106318
0032-08-01 01:02:59,3.6959371154731,0.518479685577365
0032-08-01 01:04:00,3.69593740968136,0.518479687048407
0032-08-01 01:05:00,3.69593770388832,0.518479688519442
0032-08-01 01:06:00,3.69593799809396,0.51847968999047
0032-08-01 01:07:00,3.6959382922983,0.518479691461492
0032-08-01 01:08:00,3.69593858650132,0.518479692932507
0032-08-01 01:09:00,3.69593888070304,0.518479694403515
0032-08-01 01:10:00,3.69593917490344,0.518479695874517
0032-08-01 01:11:00,3.69593946910254,0.518479697345513
0032-08-01 01:12:00,3.69593976330033,0.518479698816502
0032-08-01 01:13:00,3.6959400574968,0.518479700287484
0032-08-01 01:14:00,3.69594035169197,0.51847970175846
0032-08-01 01:15:00,3.69594064588583,0.518479703229429
0032-08-01 01:16:00,3.69594094007837,0.518479704700392
0032-08-01 01:17:00,3.69594123426961,0.518479706171348
0032-08-01 01:18:00,3.69594152845954,0.518479707642298
0032-08-01 01:19:00,3.69594182264816,0.518479709113241
0032-08-01 01:20:00,3.69594211683547,0.518479710584177
0032-08-01 01:21:00,3.69594241102147,0.518479712055107
0032-08-01 01:22:00,3.69594270520616,0.518479713526031
0032-08-01 01:23:00,3.69594299938954,0.518479714996948
0032-08-01 01:24:00,3.69594329357161,0.518479716467858
0032-08-01 01:25:00,3.69594358775238,0.518479717938762
0032-08-01 01:26:00,3.69594388193183,0.518479719409659
0032-08-01 01:27:00,3.69594417610997,0.51847972088055
0032-08-01 01:28:00,3.6959444702868,0.518479722351434
0032-08-01 01:29:00,3.69594476446233,0.518479723822312
0032-08-01 01:30:00,3.69594505863654,0.518479725293183
0032-08-01 01:31:00,3.69594535280945,0.518479726764047
0032-08-01 01:32:00,3.69594564698104,0.518479728234905
0032-08-01 01:33:00,3.69594594115133,0.518479729705757
0032-08-01 01:34:00,3.6959462353203,0.518479731176602
0032-08-01 01:35:00,3.69594652948797,0.51847973264744
0032-08-01 01:36:00,3.69594682365433,0.518479734118272
0032-08-01 01:37:00,3.69594711781937,0.518479735589097
0032-08-01 01:38:00,3.69594741198311,0.518479737059916
0032-08-01 01:39:00,3.69594770614554,0.518479738530728
0032-08-01 01:40:00,3.69594800030666,0.518479740001533
0032-08-01 01:41:00,3.69594829446647,0.518479741472332
0032-08-01 01:42:00,3.69594858862497,0.518479742943125
0032-08-01 01:43:00,3.69594888278216,0.518479744413911
0032-08-01 01:44:00,3.69594917693804,0.51847974588469
0032-08-01 01:45:00,3.69594947109261,0.518479747355463
0032-08-01 01:46:00,3.69594976524587,0.518479748826229
0032-08-01 01:47:00,3.69595005939782,0.518479750296989
0032-08-01 01:47:59,3.69595035354847,0.518479751767742
0032-08-01 01:49:00,3.6959506476978,0.518479753238489
0032-08-01 01:50:00,3.69595094184582,0.518479754709229
0032-08-01 01:51:00,3.69595123599254,0.518479756179963
0032-08-01 01:52:00,3.69595153013794,0.51847975765069
0032-08-01 01:53:00,3.69595182428204,0.51847975912141
0032-08-01 01:54:00,3.69595211842482,0.518479760592124
0032-08-01 01:55:00,3.6959524125663,0.518479762062832
0032-08-01 01:56:00,3.69595270670647,0.518479763533532
0032-08-01 01:57:00,3.69595300084532,0.518479765004227
0032-08-01 01:58:00,3.69595329498287,0.518479766474914
0032-08-01 01:59:00,3.69595358911911,0.518479767945596
0032-08-01 02:00:00,3.69595388325404,0.51847976941627
0032-08-01 02:01:00,3.69595417738766,0.518479770886938
0032-08-01 02:02:00,3.69595447151997,0.5184797723576
0032-08-01 02:03:00,3.69595476565097,0.518479773828255
0032-08-01 02:04:00,3.69595505978066,0.518479775298903
0032-08-01 02:05:00,3.69595535390904,0.518479776769545
0032-08-01 02:06:00,3.69595564803611,0.518479778240181
0032-08-01 02:07:00,3.69595594216188,0.518479779710809
0032-08-01 02:08:00,3.69595623628633,0.518479781181432
0032-08-01 02:09:00,3.69595653040947,0.518479782652047
0032-08-01 02:10:00,3.69595682453131,0.518479784122656
0032-08-01 02:11:00,3.69595711865183,0.518479785593259
0032-08-01 02:12:00,3.69595741277105,0.518479787063855
0032-08-01 02:13:00,3.69595770688896,0.518479788534445
0032-08-01 02:14:00,3.69595800100555,0.518479790005028
0032-08-01 02:15:00,3.69595829512084,0.518479791475604
0032-08-01 02:16:00,3.69595858923482,0.518479792946174
0032-08-01 02:17:00,3.69595888334749,0.518479794416737
0032-08-01 02:18:00,3.69595917745884,0.518479795887294
0032-08-01 02:19:00,3.69595947156889,0.518479797357844
0032-08-01 02:20:00,3.69595976567763,0.518479798828388
0032-08-01 02:21:00,3.69596005978507,0.518479800298925
0032-08-01 02:22:00,3.69596035389119,0.518479801769456
0032-08-01 02:23:00,3.695960647996,0.51847980323998
0032-08-01 02:24:00,3.6959609420995,0.518479804710497
0032-08-01 02:25:00,3.6959612362017,0.518479806181009
0032-08-01 02:26:00,3.69596153030258,0.518479807651513
0032-08-01 02:27:00,3.69596182440215,0.518479809122011
0032-08-01 02:28:00,3.69596211850042,0.518479810592502
0032-08-01 02:29:00,3.69596241259737,0.518479812062987
0032-08-01 02:30:00,3.69596270669302,0.518479813533465
0032-08-01 02:31:00,3.69596300078736,0.518479815003937
0032-08-01 02:32:00,3.69596329488039,0.518479816474402
0032-08-01 02:32:59,3.6959635889721,0.518479817944861
0032-08-01 02:34:00,3.69596388306251,0.518479819415313
0032-08-01 02:35:00,3.69596417715161,0.518479820885758
0032-08-01 02:36:00,3.6959644712394,0.518479822356197
0032-08-01 02:37:00,3.69596476532588,0.518479823826629
0032-08-01 02:38:00,3.69596505941105,0.518479825297055
0032-08-01 02:39:00,3.69596535349492,0.518479826767475
0032-08-01 02:40:00,3.69596564757747,0.518479828237887
0032-08-01 02:41:00,3.69596594165871,0.518479829708294
0032-08-01 02:42:00,3.69596623573865,0.518479831178693
0032-08-01 02:43:00,3.69596652981727,0.518479832649086
0032-08-01 02:44:00,3.69596682389459,0.518479834119473
0032-08-01 02:45:00,3.69596711797059,0.518479835589853
0032-08-01 02:46:00,3.69596741204529,0.518479837060226
0032-08-01 02:47:00,3.69596770611868,0.518479838530593
0032-08-01 02:48:00,3.69596800019076,0.518479840000954
0032-08-01 02:49:00,3.69596829426152,0.518479841471308
0032-08-01 02:50:00,3.69596858833098,0.518479842941655
0032-08-01 02:51:00,3.69596888239913,0.518479844411996
